timestamp,temperature,vibration,pressure
2024-01-01 00:18:25.660804,53.46883468463107,0.9595445263695487,265.80856625057487
2024-01-01 05:01:30.261042,25.262155735510383,0.8010101034567264,130.48040812174463
2024-01-01 05:14:10.055872,60.01848183890907,3.9707073948614675,314.45552318762725
2024-01-01 05:37:25.300451,35.069750455659936,0.7246663072053894,240.69199527437647
2024-01-01 05:43:30.171238,59.92543036041325,2.874820107214848,257.18271841222406
2024-01-01 06:40:57.669088,53.41620093003945,1.2063074820103183,265.9981317104345
2024-01-01 06:44:59.539205,25.36071361001754,1.1997889986658576,434.46384996026575
2024-01-01 07:50:58.338726,30.56992268918847,2.060015486419079,455.7660981555615
2024-01-01 08:07:18.655258,70.51639120201352,4.548932299256314,365.71811281698626
2024-01-01 08:24:04.535268,25.4914879401756,1.0289982129377782,254.34270913288728
2024-01-01 10:50:13.959122,58.48969215928315,0.12266638985911031,114.62788993020312
2024-01-01 11:07:41.755378,36.077162996370575,2.125894312636946,286.00243137223845
2024-01-01 12:27:34.111607,49.69785600171831,4.535806338236059,287.59281056108046
2024-01-01 14:38:01.589204,28.577977930125442,2.866974311671506,290.4157542367284
2024-01-01 14:51:55.301515,79.62367932695835,2.9851870481385245,414.1064685528276
2024-01-01 18:36:59.010874,22.63909938940072,0.8813650270740758,130.78438163281047
2024-01-01 19:51:51.200712,37.81001660643815,2.275725020006116,198.47916041379023
2024-01-01 20:50:33.831278,34.00936674674754,4.330284391909553,191.90894889120528
2024-01-01 21:09:54.877911,74.59205739179757,2.943208310900008,398.3328743595297
2024-01-01 21:13:52.752256,50.674991703279446,4.7895554095206885,417.9138758225874
2024-01-01 21:51:22.007462,64.19893016101778,3.7802610569021,252.2100071358727
2024-01-01 22:00:31.567008,29.841986819246973,3.0897794036018564,182.63812687963733
2024-01-01 22:45:49.341286,20.36429508906156,4.3920267916939935,137.53939808743056
2024-01-01 23:01:46.699377,69.81866176816803,0.3389015331004841,190.2525891891986
2024-01-01 23:33:21.788328,43.5275022698202,2.9518284675594226,243.70945451453312
2024-01-02 00:36:56.389510,24.5982304770263,0.10894905439792783,293.2754413455774
2024-01-02 00:50:27.622845,44.57716480293192,2.5779950026143528,192.77532127719638
2024-01-02 01:01:40.337284,53.29196613255575,3.4932731486310225,441.340200227465
2024-01-02 02:21:27.145150,28.540612697447678,1.9032479046965118,294.5503593764505
2024-01-02 03:14:35.408606,40.812995090155376,0.533714659811996,294.81014206671256
2024-01-02 03:27:12.908895,78.61925767784106,0.9096107878924888,335.9996002376127
2024-01-02 05:26:19.632666,61.98182241131272,2.5176950795759176,433.59345569893304
2024-01-02 05:40:26.122130,75.45741678933618,4.298061446748389,163.32915233882193
2024-01-02 05:47:21.004630,34.797278711469765,0.3340456579192529,177.9723834563074
2024-01-02 05:56:50.214560,52.292793467470624,4.28558553447061,101.07046194637768
2024-01-02 06:30:43.141076,52.60321561418499,2.5894130446820642,303.320198129056
2024-01-02 07:30:23.140207,26.55194265255783,0.7238323465077204,317.5492011626749
2024-01-02 07:39:03.278107,65.02843883309842,0.13432501846258355,253.62275385888577
2024-01-02 10:08:58.116312,42.075129994322026,3.955302620292817,363.9839507671394
